Subject,LearningCondition,Order,Block,Trial,Item,Translation,Correct,CorrectVowel,CorrectLiberal,Note,WSTRight,WSTWrong,EnglishHits,EnglishCR,EnglishScore,FrenchHits,FrenchCR,FrenchScore,NrLangs,Sex,Age,StudyProgramme,LanguageExpert,NativeLanguage,OtherLanguages,SwissGerman,ModelTranslation,SUBTLEX,Zipf,Category,LevStringGer,POS,LevDist
S91,ij-ei,TestOrderA,1,4,zoeken,zeigen,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,suchen,206.35,5.3114421589,oe cognate,suchen,V,0.5714285714
S91,ij-ei,TestOrderA,1,5,vlieg,Fliege,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Fliege,23.19,4.3627922895,other cognate,fliege,N,0.2857142857
S91,ij-ei,TestOrderA,1,6,gevaar,Gefahr,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Gefahr,78.19,4.8901246714,other cognate,gefahr,N,0.2857142857
S91,ij-ei,TestOrderA,1,7,zaak,Sack,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Sache,345.33,5.5350386506,other cognate,sache,N,0.8
S91,ij-ei,TestOrderA,1,8,koken,kochen,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,kochen,33.11,4.5172301288,other cognate,kochen,V,0.2857142857
S91,ij-ei,TestOrderA,1,9,ruil,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Tausch,6.93,3.839948444,non-cognate,tausch,N,0.8333333333
S91,ij-ei,TestOrderA,1,10,vlijtig,flüchtig,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,fleissig,6.81,3.8324055513,ij cognate,fleissig,A,0.5
S91,ij-ei,TestOrderA,1,11,zon,Ton,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Sonne,64.85,4.8089283979,other cognate,sonne,N,0.5
S91,ij-ei,TestOrderA,1,12,bevoegd,befugt,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,befugt,3.19,3.5058728355,oe cognate,befugt,A,0.5
S91,ij-ei,TestOrderA,1,13,mijst,meist,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,meist,9.13,3.9590943979,ij cognate,meist,A,0.2857142857
S91,ij-ei,TestOrderA,1,14,groet,,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Gruss,4.76,3.6779391965,oe cognate,gruss,N,0.5
S91,ij-ei,TestOrderA,1,15,trui,drei,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Pulli,4.33,3.6371737997,non-cognate,pulli,N,0.5714285714
S91,ij-ei,TestOrderA,1,16,zwijgen,zwingen,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,schweigen,29.21,4.4628713686,ij cognate,schweigen,V,0.5
S91,ij-ei,TestOrderA,1,17,vlag,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Flagge,9.84,3.9914841461,other cognate,flagge,N,0.4285714286
S91,ij-ei,TestOrderA,1,18,lastig,lästig,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,lästig,4.92,3.6921814703,other cognate,lastig,A,0
S91,ij-ei,TestOrderA,1,19,actief,aktiv,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,aktiv,10.08,4.0019083693,other cognate,aktiv,A,0.4285714286
S91,ij-ei,TestOrderA,1,20,rijp,,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,reif,9.53,3.9776382443,ij cognate,reif,A,0.5
S91,ij-ei,TestOrderA,1,21,hamer,Hammer,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Hammer,14.88,4.1705053579,other cognate,hammer,N,0.1428571429
S91,ij-ei,TestOrderA,1,22,koor,Chor,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Chor,4.06,3.6094721054,other cognate,chor,N,0.4
S91,ij-ei,TestOrderA,1,23,staf,steif,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Stab,8.35,3.9204842555,other cognate,stab,N,0.2
S91,ij-ei,TestOrderA,1,24,willekeurig,willkürlich,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,willkürlich,2.05,3.316770492,other cognate,willkurlich,A,0.3846153846
S91,ij-ei,TestOrderA,1,25,stoemp,Marke,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,stumpf,2.2,3.3468809726,oe cognate,stumpf,A,0.4285714286
S91,ij-ei,TestOrderA,1,26,woord,Wort,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Wort,184.57,5.2630085741,other cognate,wort,N,0.3333333333
S91,ij-ei,TestOrderA,1,27,hemel,Ärmel,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Himmel,118.19,5.0694802112,other cognate,himmel,N,0.3333333333
S91,ij-ei,TestOrderA,1,28,kerel,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Kerl,240.4,5.3777604144,other cognate,kerl,N,0.1666666667
S91,ij-ei,TestOrderA,1,29,breken,brechen,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,brechen,44.65,4.646959077,other cognate,brechen,V,0.2857142857
S91,ij-ei,TestOrderA,1,30,smijten,schmunzeln,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,schmeissen,9.65,3.9830504368,ij cognate,schmeissen,V,0.5
S91,ij-ei,TestOrderA,1,31,plicht,Pflicht,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Pflicht,35.32,4.5452593671,other cognate,pflicht,N,0.1428571429
S91,ij-ei,TestOrderA,1,32,stem,Stein,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Stimme,112.84,5.0493694129,other cognate,stimme,N,0.5
S91,ij-ei,TestOrderA,1,33,zeer,sehr,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,sehr,1441,6.155430677,other cognate,sehr,A,0.4
S91,ij-ei,TestOrderA,1,34,antwoord,Antwort,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Antwort,93.59,4.9681669384,other cognate,antwort,N,0.2222222222
S91,ij-ei,TestOrderA,1,35,wet,nass,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Gesetz,48.7,4.6846347548,non-cognate,gesetz,N,0.5714285714
S91,ij-ei,TestOrderA,1,36,plannen,planen,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,planen,18.66,4.2685818397,other cognate,planen,V,0.125
S91,ij-ei,TestOrderA,1,37,dragen,Drachen,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,tragen,113.55,5.0520925268,other cognate,tragen,V,0.1428571429
S91,ij-ei,TestOrderA,1,38,doen,tun,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,tun,1386.67,6.1387402809,oe cognate,tun,V,0.6
S91,ij-ei,TestOrderA,1,39,snel,schnell,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,schnell,453.48,5.6533506725,other cognate,schnell,A,0.375
S91,ij-ei,TestOrderA,1,40,wijze,Witze,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Weise,68.51,4.8327583075,ij cognate,weise,N,0.4285714286
S91,ij-ei,TestOrderA,1,41,dik,dick,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,dick,34.33,4.5329264205,other cognate,dick,A,0.2
S91,ij-ei,TestOrderA,1,42,oeverloos,uferlos,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,uferlos,0.08,2.0736553975,oe cognate,uferlos,A,0.4
S91,ij-ei,TestOrderA,1,43,kletsen,klecksen,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,klatschen,3.54,3.5505616034,other cognate,klatschen,V,0.3333333333
S91,ij-ei,TestOrderA,1,44,schijf,Schiff,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Scheibe,9.84,3.9914841461,ij cognate,scheibe,N,0.4285714286
S91,ij-ei,TestOrderA,1,45,arts,Kunst,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Arzt,115.36,5.0589582738,other cognate,arzt,N,0.3333333333
S91,ij-ei,TestOrderA,1,46,zinvol,sinnvoll,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,sinnvoll,3.43,3.537005634,other cognate,sinnvoll,A,0.375
S91,ij-ei,TestOrderA,1,47,bedoelen,,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,meinen,820.86,5.9110447535,non-cognate,meinen,V,0.5555555556
S91,ij-ei,TestOrderA,1,48,water,Wasser,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Wasser,222.53,5.3442202298,other cognate,wasser,N,0.2857142857
S91,ij-ei,TestOrderA,1,49,gezin,gesehen,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Familie,320.41,5.5025142545,non-cognate,familie,N,0.75
S91,ij-ei,TestOrderA,1,50,hesp,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Schinken,9.53,3.9776382443,non-cognate,schinken,N,0.7777777778
S91,ij-ei,TestOrderA,2,51,soep,Seife,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Suppe,21.14,4.3226678981,oe cognate,suppe,N,0.5
S91,ij-ei,TestOrderA,2,52,verbrand,verbrannt,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,verbrennt,8.9,3.9480618152,other cognate,verbrennt,A,0.3
S91,ij-ei,TestOrderA,2,53,laten,raten,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,lassen,815.03,5.907949404,other cognate,lassen,V,0.3333333333
S91,ij-ei,TestOrderA,2,54,hoed,Hut,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Hut,45.91,4.6590344056,oe cognate,hut,N,0.6
S91,ij-ei,TestOrderA,2,55,knijpen,knipsen,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,kneifen,2.24,3.3545699398,ij cognate,kneifen,V,0.375
S91,ij-ei,TestOrderA,2,56,zweven,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,schweben,4.21,3.6250795288,other cognate,schweben,V,0.4444444444
S91,ij-ei,TestOrderA,2,57,zwaar,zwar,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,schwer,206.66,5.3120939864,other cognate,schwer,A,0.8333333333
S91,ij-ei,TestOrderA,2,58,identiek,Identität,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,identisch,4.17,3.6209720843,other cognate,identisch,A,0.3333333333
S91,ij-ei,TestOrderA,2,59,proesten,prosten,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,prusten,0.12,2.1991654276,oe cognate,prusten,V,0.2222222222
S91,ij-ei,TestOrderA,2,60,braaf,brav,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,brav,19.92,4.2969016916,other cognate,brav,A,0.3333333333
S91,ij-ei,TestOrderA,2,61,bloot,Blut,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,bloss,187.05,5.2688039464,other cognate,bloss,A,0.3333333333
S91,ij-ei,TestOrderA,2,62,vloeken,,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,fluchen,4.72,3.6743044339,oe cognate,fluchen,V,0.5
S91,ij-ei,TestOrderA,2,63,ijnzaam,einsam,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,einsam,33.62,4.5238608325,ij cognate,einsam,A,0.5
S91,ij-ei,TestOrderA,2,64,doek,doch,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Tuch,5.79,3.762376562,oe cognate,tuch,N,0.8
S91,ij-ei,TestOrderA,2,65,kloppen,klopfen,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,klopfen,22.64,4.352385845,other cognate,klopfen,V,0.125
S91,ij-ei,TestOrderA,2,66,bed,Bett,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Bett,162.41,5.2074728658,other cognate,bett,N,0.4
S91,ij-ei,TestOrderA,2,67,doenker,Denker,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,dunkel,33.9,4.5274586257,oe cognate,dunkel,A,0.375
S91,ij-ei,TestOrderA,2,68,positie,positiv,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Position,65.36,4.8123284049,other cognate,position,N,0.25
S91,ij-ei,TestOrderA,2,69,brijd,Braut,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,breit,10.67,4.0265188136,ij cognate,breit,A,0.4285714286
S91,ij-ei,TestOrderA,2,70,vertalen,vertun,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,übersetzen,7.05,3.847362564,non-cognate,ubersetzen,V,0.6
S91,ij-ei,TestOrderA,2,71,houden,halten,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,halten,332.85,5.5190547596,other cognate,halten,V,0.4285714286
S91,ij-ei,TestOrderA,2,72,boek,Buch,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Buch,120.52,5.0779558055,oe cognate,buch,N,0.6
S91,ij-ei,TestOrderA,2,73,sleutel,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Schlüssel,121.62,5.0819003988,other cognate,schlussel,N,0.5
S91,ij-ei,TestOrderA,2,74,bewijzen,bespritzen,no,no,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,beweisen,58.23,4.762195164,ij cognate,beweisen,V,0.3
S91,ij-ei,TestOrderA,2,75,praten,braten,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,reden,622.78,5.7911169423,non-cognate,reden,V,0.4285714286
S91,ij-ei,TestOrderA,2,76,hertog,Herzog,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Herzog,7.87,3.8948968038,other cognate,herzog,N,0.1428571429
S91,ij-ei,TestOrderA,2,77,regenen,regnen,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,regnen,7.13,3.8522359141,other cognate,regnen,V,0.125
S91,ij-ei,TestOrderA,2,78,vader,Vater,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Vater,654.79,5.8128829812,other cognate,vater,N,0.1666666667
S91,ij-ei,TestOrderA,2,79,meten,mieten,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,messen,8.7,3.9382350303,other cognate,messen,V,0.3333333333
S91,ij-ei,TestOrderA,2,80,varen,Waren,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,fahren,265.68,5.4211780469,other cognate,fahren,V,0.3333333333
S91,ij-ei,TestOrderA,2,81,schrijven,schreiben,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,schreiben,103.27,5.0108945497,ij cognate,schreiben,V,0.3
S91,ij-ei,TestOrderA,2,82,duit,,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Kies,0.98,3.0050873078,non-cognate,kies,N,0.6666666667
S91,ij-ei,TestOrderA,2,83,controle,Kontrolle,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Kontrolle,83.31,4.9176571596,other cognate,kontrolle,N,0.2
S91,ij-ei,TestOrderA,2,84,fles,Fleiss,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Flasche,36.54,4.5599910693,other cognate,flasche,N,0.5714285714
S91,ij-ei,TestOrderA,2,85,hart,hart,no,NA,no,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Herz,175.48,5.2410798854,other cognate,herz,N,0.4
S91,ij-ei,TestOrderA,2,86,pijl,Pfeil,yes,yes,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,Pfeil,10.04,4.0001882819,ij cognate,pfeil,N,0.5
S91,ij-ei,TestOrderA,2,87,plegen,pflegen,yes,NA,yes,,37,0,19,20,0.7375,26,19,0.5714285714,2,woman,21,Sozialarbeit und Heilpädagogik,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch, Latein",yes,pflegen,5.95,3.7741360804,other cognate,pflegen,V,0.125
